index,Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
1406,"Celtics hire Kara Lawson, Wizards TV commentator, as assistant coach",The Washington Times,2019,6,28,32,0,1,2,1
1407,Matt Gaetz pressing charges against woman who threw beverage on him: We have to 'send a message',The Washington Times,2019,6,28,32,0,1,2,-1
1408,John Roberts gerrymandering decision would have struck civil-rights laws,The Washington Times,2019,6,28,32,0,1,2,-1
1409,Ben Cardin calls for bipartisanship on migrant detainment reform: 'We need to pass a bill',The Washington Times,2019,6,28,32,0,1,2,-1
1410,Metro elects Paul Smedberg to replace Jack Evans as board chairman,The Washington Times,2019,6,28,32,0,1,2,1
1411,Julian Castro: You'll keep 'status quo' if you don't favor decriminalizing border crossings,The Washington Times,2019,6,28,32,0,1,2,-1
1412,House passes election-security bill requiring paper ballots,The Washington Times,2019,6,28,32,0,1,2,0
1413,"Bernie Sanders, out of the gate, slams Donald Trump as 'pathological liar'",The Washington Times,2019,6,28,32,0,1,2,-1
1414,Democrats' glaring blind spot,The Washington Times,2019,6,28,32,0,1,2,-1
1415,"Elena Delle Donne, Mystics face top-ranked Sun",The Washington Times,2019,6,28,32,0,1,2,1
1416,Supreme Court upholds blood tests sans warrant for unconscious drivers,The Washington Times,2019,6,28,32,0,1,2,1
1417,Pelosi blinks: House to pass Trump border bill,The Washington Times,2019,6,28,32,0,1,2,-1
1418,Atlantic League serving as laboratory for MLB rules changes,The Washington Times,2019,6,28,32,0,1,2,1
1419,Chris Cuomo admits media loves kingmaker role; Beto O'Rourke had 'apple polished' for months,The Washington Times,2019,6,28,32,0,1,2,1
1420,"2018 flu shot was less effective, says health report",The Washington Times,2019,6,28,32,0,1,2,-1
1421,Supreme Court halts citizenship question on 2020 census,The Washington Times,2019,6,28,32,0,1,2,-1
1422,Matt Schlapp calls for impeachment of Chief Justice John Roberts,The Washington Times,2019,6,28,32,0,1,2,-1
1423,Japan's cruel justice system leaves Carlos Ghosn in the lurch,The Washington Times,2019,6,28,32,0,1,2,-1
1424,Democratic debates for 2020 campaign did not accomplish much,The Washington Times,2019,6,28,32,0,1,2,-1
1425,Border bill becomes 'Abolish ICE' battle,The Washington Times,2019,6,28,32,0,1,2,-1
1426,The Dalai Lama criticizes Donald Trump for having 'lack of moral principle',The Washington Times,2019,6,28,32,0,1,2,-1
1427,"Jay Inslee unveils plan to tackle climate change, Beto O'Rourke pushes 'war tax'",The Washington Times,2019,6,28,32,0,1,2,-1
1428,"Bill de Blasio channels Che Guevera at airport strike, riles Cuban Americans",The Washington Times,2019,6,28,32,0,1,2,-1
1429,Supreme Court rules federal courts can't police partisan gerrymandering,The Washington Times,2019,6,28,32,0,1,2,1
1430,DeAngelo Hall received Patriots offer before re-signing with Redskins in 2009,The Washington Times,2019,6,28,32,0,1,2,0
1431,"Navy secretary warns on political displays after MAGA patch, USS McCain incidents",The Washington Times,2019,6,28,32,0,1,2,-1
1432,"Tim Ryan: I've been in the 'foxhole' with working-class, forgotten people for years",The Washington Times,2019,6,28,32,0,1,2,1
1433,Aviary employee accused of spitting on Eric Trump placed on leave,The Washington Times,2019,6,28,32,0,1,2,-1
1434,Jared Kushner: Disgusting immigrant detention facilities due to 'overwhelmed' border,The Washington Times,2019,6,28,32,0,1,2,-1
1435,"After Omar Bashir, U.S. seeks swift Sudan transition to civilian rule",The Washington Times,2019,6,28,32,0,1,2,-1
1436,"Thomas Homan, former ICE chief, dings Democrats for border deceits",The Washington Times,2019,6,28,32,0,1,2,-1
1437,Democrats embrace health care for illegal immigrants,The Washington Times,2019,6,28,32,0,1,2,0
1438,Senate gives big backing to wide-ranging $750 billion defense policy bill,The Washington Times,2019,6,28,32,0,1,2,1
1439,Twitter could mask Donald Trump's tweets with warning label if they violate content rules,The Washington Times,2019,6,28,32,0,1,2,-1
1440,"Amy McGrath, retired fighter pilot, announces challenge to Mitch McConnell in 2020",The Washington Times,2019,7,10,35,0,1,2,0
1441,Democrats launch probe into fake Amazon reviews,The Washington Times,2019,7,10,35,0,1,2,-1
1442,"Mick Jagger, Rolling Stones frontman, mocks Trump during Massachusetts concert",The Washington Times,2019,7,10,35,0,1,2,-1
1443,"Bill Clinton-Jeffrey Epstein ties explored by ABC for 38 seconds, media watchdog reports",The Washington Times,2019,7,10,35,0,1,2,-1
1444,"Daniel Bress, Trump 9th Circuit Court nominee, confirmed over Democrats' objections",The Washington Times,2019,7,10,35,0,1,2,0
1445,Megan Rapinoe would beat Trump for president: Poll,The Washington Times,2019,7,10,35,0,1,2,1
1446,"Mike Rowe: Colin Kaepernick's Betsy Ross objections 'unpersuasive,' 'completely void of logic'",The Washington Times,2019,7,10,35,0,1,2,-1
1447,Al Gore: Voters sees through Trump's 'failed environmental record' and 'misleading false claims',The Washington Times,2019,7,10,35,0,1,2,-1
1448,"William Barr checks with DOJ ethics officials, decides not to recuse himself from Epstein case",The Washington Times,2019,7,10,35,0,1,2,-1
1449,Washington Mystics dominate in latest WNBA power rankings,The Washington Times,2019,7,10,35,0,1,2,1
1450,Rob Gronkowski returning to NFL? Tom Brady works out with retired tight end,The Washington Times,2019,7,10,35,0,1,2,1
1451,Joe Biden's millions: Former VP releases tax returns for past three years,The Washington Times,2019,7,10,35,0,1,2,1
1452,Smugglers used ambulance to try to sneak illegals into U.S.,The Washington Times,2019,7,10,35,0,1,2,0
1453,"Tom Steyer reverses course, jumps into presidential race",The Washington Times,2019,7,10,35,0,1,2,-1
1454,"Starbucks brass apologizes, meets with six Tempe officers booted from store",The Washington Times,2019,7,10,35,0,1,2,-1
1455,Cybercriminals caused $45 billion in losses last year: Report,The Washington Times,2019,7,10,35,0,1,2,-1
1456,Amazon rivals press Trump over defense deal,The Washington Times,2019,7,10,35,0,1,2,-1
1457,"Don Lemon sides with Donald Trump over Megan Rapinoe's 'f--ing White House' rhetoric, posturing",The Washington Times,2019,7,10,35,0,1,2,-1
1458,"House Dems to subpoena Jared Kushner, Jeff Sessions, Rod Rosenstein",The Washington Times,2019,7,10,35,0,1,2,1
1459,"Robert Johnson, BET founder, praises Trump's economy: 'I give the president a lot of credit'",The Washington Times,2019,7,10,35,0,1,2,0
1460,'We don't quit:' How the Nationals have saved their season,The Washington Times,2019,7,10,35,0,1,2,1
1461,Donald Trump says he'll review Alex Acosta's actions but defends him as 'excellent' labor secretary,The Washington Times,2019,7,10,35,0,1,2,0
1462,Justin Verlander accuses MLB of juicing balls: 'Turning this game into a joke',The Washington Times,2019,7,10,35,0,1,2,-1
1463,"Jeffrey Epstein attorney shocks, shrugs off 'rape' as 'statutory maybe'",The Washington Times,2019,7,10,35,0,1,2,0
1464,"LOVERRO: A World Cup title, served with a side of social guilt",The Washington Times,2019,7,10,35,0,1,2,1
1465,Donald Trump loses bid to block complainers from presidential Twitter account,The Washington Times,2019,7,10,35,0,1,2,-1
1466,Donald Trump hits Hezbollah members of Lebanese parliament with sanctions,The Washington Times,2019,7,10,35,0,1,2,-1
1467,Qatar signs deal worth billions at White House,The Washington Times,2019,7,10,35,0,1,2,-1
1468,"Adam Schiff says Felix Sater did not cooperate with Intel Committee, will remain subpoena",The Washington Times,2019,7,10,35,0,1,2,-1
1469,"Skyrocketing home prices fueled by increase in land cost, says Harvard University study",The Washington Times,2019,7,10,35,0,1,2,-1
1470,Coast Guard issues safety alert following 'significant cyber incident',The Washington Times,2019,7,10,35,0,1,2,-1
1471,"Jose Serrano, New York Democrat, vows to block money for Trump's citizenship question",The Washington Times,2019,7,10,35,0,1,2,-1
1472,House to vote on 9/11 victims fund,The Washington Times,2019,7,10,35,0,1,2,1
1473,Donald Trump supports restoring Pledge of Allegiance in Minnesota town,The Washington Times,2019,7,10,35,0,1,2,0
1474,"Over Kamala Harris, Dianne Feinstein objections, Daniel Bress approved to 9th Circuit Court",The Washington Times,2019,7,10,35,0,1,2,0
1475,UK considering if foreign adversary had role in leaking diplomatic cables critical of Trump,The Washington Times,2019,7,10,35,0,1,2,-1
1476,"Debbie Wasserman Schultz: Acosta should be fired over Epstein arrest, 'coddled a sexual predator'",The Washington Times,2019,7,10,35,0,1,2,-1
1477,Jack Evans proposed investigator: O'Melveny & Myers,The Washington Times,2019,7,10,35,0,1,2,1
1478,Democrats care more about helping illegal aliens than Americans,The Washington Times,2019,7,10,35,0,1,2,-1
1479,"Jeremy Hunt defends Theresa May, Kim Darroch amid leaked memo scandal",The Washington Times,2019,7,10,35,0,1,2,-1
1480,Joe Biden's support slides after first debate as Kamala Harris' rises: Poll,The Washington Times,2019,7,10,35,0,1,2,-1
1481,Nicki Minaj drops out of Saudi Arabia concert 'after careful reflection',The Washington Times,2019,7,10,35,0,1,2,-1
1482,Stephen A. Smith rips Ted Leonsis over Wizards: 'What the hell are you doing?',The Washington Times,2019,7,10,35,0,1,2,-1
1483,House Democrats face tricky path to pass big defense bill,The Washington Times,2019,7,10,35,0,1,2,-1
1484,Obamacare 'individual mandate' constitutionality doubted by appeals court judges,The Washington Times,2019,7,10,35,0,1,2,-1
1485,Kellyanne Conway says Donald Trump hasn't spoken to Jeffrey Epstein in over a decade,The Washington Times,2019,7,10,35,0,1,2,-1
1486,Megan Rapinoe accepts Dems' invite for soccer team to visit Capitol Hill,The Washington Times,2019,7,10,35,0,1,2,1
1487,Felix Sater says he'll tell House intelligence committee 'the truth' about Moscow Trump Tower deal,The Washington Times,2019,7,10,35,0,1,2,-1
1488,Joe Biden: Starting over on health care would be a 'sin',The Washington Times,2019,7,10,35,0,1,2,0
1489,Judge Jesse Furman rejects Trump legal team changes 2020 census citizenship case,The Washington Times,2019,7,10,35,0,1,2,-1
1490,"Tina Smith, Minn. Democrat: McConnell's Senate leadership 'has been a big fat waste'",The Washington Times,2019,7,10,35,0,1,2,-1
1491,Who's afraid of nationalism?,The Washington Times,2019,7,10,35,0,1,2,1
1492,Bill would allow victims to sue sanctuary cities,The Washington Times,2019,7,10,35,0,1,2,0
1493,U.S. women's chess champ Jennifer Yu seeks fresh challenge in U.S. juniors,The Washington Times,2019,7,10,35,0,1,2,1
1494,"Muriel Bowser, Housing Task Force seek federal-local partnership",The Washington Times,2019,7,10,35,0,1,2,-1
1495,"BOOK REVIEW: 'Say, Say, Say' by Lila Savage",The Washington Times,2019,7,10,35,0,1,2,1
1496,"Tom Steyer jumps in race, carting 1960s messages of dandelion love",The Washington Times,2019,7,10,35,0,1,2,1
1497,"Amy Klobuchar, 2020 presidential contender, calls for Alex Acosta to step down",The Washington Times,2019,7,10,35,0,1,2,-1
1498,Illegal immigration drops 28% after deal with Mexico,The Washington Times,2019,7,10,35,0,1,2,-1
1499,Schumer defends Fox News following Trump comments; 'Dictators shut down the press',The Washington Times,2019,7,10,35,0,1,2,-1
1500,"EDITORIAL: Voters in Greece were angered by austerity, now face more of the same",The Washington Times,2019,7,10,35,0,1,2,-1
1501,55% of Hispanic voters approve citizenship question on census: Harvard poll,The Washington Times,2019,7,10,35,0,1,2,0
1502,Pope Francis announces seven women will be named to Curia,The Washington Times,2019,7,10,35,0,1,2,1
1503,Chuck Schumer: Donald Trump must answer for Jeffrey Epstein scandal,The Washington Times,2019,7,10,35,0,1,2,1
1504,Stacey Plaskett to donate Epstein campaign contributions,The Washington Times,2019,7,10,35,0,1,2,1
1505,"With Boris Johnson, Donald Trump, happy days are here again",The Washington Times,2019,7,10,35,0,1,2,1
1506,'Ban Facial Recognition' campaign kickstarts -- but in futility,The Washington Times,2019,7,10,35,0,1,2,-1
1507,Taxing whites moves mainstream,The Washington Times,2019,7,10,35,0,1,2,-1
1508,Alex Acosta defends Jeffrey Epstein's plea deal in series of tweets,The Washington Times,2019,7,10,35,0,1,2,1
1509,Mitch McConnell doubts Roy Moore will be party's pick in Alabama,The Washington Times,2019,7,10,35,0,1,2,-1
1510,Tech titans scheduled to testify before House antitrust subcommittee,The Washington Times,2019,7,10,35,0,1,2,1
1511,"Michael Flynn will not testify against Bijan Kian, his former business partner",The Washington Times,2019,7,10,35,0,1,2,-1
1512,John Daly withdraws from British Open after being denied golf cart,The Washington Times,2019,7,10,35,0,1,2,-1
1513,"Charles Hurt book excerpt: Trump sees collusion between Democrats, Facebook and Google",The Washington Times,2019,7,10,35,0,1,2,-1
1514,Kim Darroch dossier deepens Donald Trump's suspicions about British government,The Washington Times,2019,7,10,35,0,1,2,0
1515,Inside the Beltway: Texas lawmaker says immigrant abuse claims are a political stunt,The Washington Times,2019,7,10,35,0,1,2,-1
1516,Andy Ngo: Lack of Democratic outrage shows 'I'm the wrong type of victim',The Washington Times,2019,7,10,35,0,1,2,-1
1517,Nancy Pelosi calls for Labor Secretary Alex Acosta to resign amid new Epstein charges,The Washington Times,2019,7,10,35,0,1,2,-1
1518,Donald Trump: I've heard 'wacky ambassador' who insulted me is 'a pompous fool',The Washington Times,2019,7,10,35,0,1,2,-1
1519,Kamala Harris seeks Barack Obama's path to Democrat win,The Washington Times,2019,7,10,35,0,1,2,-1
1520,Morgan Moses dons No. 71 in honor of missing Williams,The Washington Times,2019,7,29,38,0,1,2,1
1521,Kevin McAleenan calls Supreme Court border wall ruling 'big victory',The Washington Times,2019,7,29,38,0,1,2,1
1522,"Stephen Strasburg, Nats end 3-game skid, thump Dodgers",The Washington Times,2019,7,29,38,0,1,2,-1
1523,"Donald Trump rips Elijah Cummings, Nancy Pelosi over poorly kept districts",The Washington Times,2019,7,29,38,0,1,2,-1
1524,"Robert Mueller testimony changed few minds on impeachment, poll finds",The Washington Times,2019,7,29,38,0,1,2,-1
1525,Cory Booker presidential campaign message struggles to resonate,The Washington Times,2019,7,29,38,0,1,2,-1
1526,NASA astronaut Jessica Meir making first voyage to outer space in September,The Washington Times,2019,7,29,38,0,1,2,1
1527,"Jerrold Nadler, Adam Schiff defend Robert Mueller's 'chilling' testimony",The Washington Times,2019,7,29,38,0,1,2,1
1528,"Robert Griffin III fractures thumb, out until regular season",The Washington Times,2019,7,29,38,0,1,2,-1
1529,"Donald Trump's deficit, spending cuts all talk",The Washington Times,2019,7,29,38,0,1,2,-1
1530,EDITORIAL: Reforming the Postal Service,The Washington Times,2019,7,29,38,0,1,2,0
1531,Washington Valor drop Game 1 of Arena Football League semifinal series to Soul,The Washington Times,2019,7,29,38,0,1,2,0
1532,Gilroy Garlic Festival shooting downs at least 11 people,The Washington Times,2019,7,29,38,0,1,2,-1
1533,Trump video on 'the Squad' reveals Democratic Party's seedy underbelly,The Washington Times,2019,7,29,38,0,1,2,-1
1534,LOVERRO: Nationals must open wallet to fix bullpen,The Washington Times,2019,7,29,38,0,1,2,1
1535,Dan Coats resigns as director of national intelligence: Reports,The Washington Times,2019,7,29,38,0,1,2,-1
1536,"Supreme Court asked to take Michelle Carter, texting case",The Washington Times,2019,7,29,38,0,1,2,0
1537,Jon Bostic becomes favorite for Redskins' Mike linebacker job,The Washington Times,2019,7,29,38,0,1,2,1
1538,"Don't worry, the South is still booming",The Washington Times,2019,7,29,38,0,1,2,1
