Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
"LA inmates deliberately trying to catch coronavirus in hopes of early release, sheriff says",The Washington Times,2020,5,13,61,1,1,2,-1
Jeff Sessions defends his Russia probe recusal in an open letter to people of Alabama,The Washington Times,2020,5,13,61,1,1,2,1
Democrats' coronavirus bill would eliminate states' voter ID requirement,The Washington Times,2020,5,13,61,1,1,2,0
Marijuana banking bill included in latest coronavirus relief package proposed in House,The Washington Times,2020,5,13,61,1,1,2,0
"D.C. 'magic mushrooms' petition to be signed online, by mail",The Washington Times,2020,5,13,61,1,1,2,0
Federal Arrests Show No Sign That Antifa Plotted Protests,The New York Times,2020,6,12,62,1,0,0,-1
Why Does Trump Lie?,The New York Times,2020,6,12,62,1,0,0,-1
U.S. to Penalize War Crimes Investigators Looking Into American Troops,The New York Times,2020,6,12,62,1,0,0,-1
Take a Look at How Covid-19 Is Changing Meatpacking Plants,The New York Times,2020,6,12,62,1,0,0,0
"Police the Public, or Protect It? For a U.S. in Crisis, Hard Lessons From Other Countries",The New York Times,2020,6,12,62,1,0,0,-1
"As Public Opinion Shifts on Racism, Trump Digs In",The New York Times,2020,6,12,62,1,0,0,-1
"Investors, No Longer in Denial About Grim Outlook, Drive Market Down",The New York Times,2020,6,12,62,1,0,0,-1
China’s Street Vendor Push Ignites a Debate: How Rich Is It?,The New York Times,2020,6,12,62,1,0,0,0
Lawmakers Push to Invest Billions in Semiconductor Industry to Counter China,The New York Times,2020,6,12,62,1,0,0,-1
Top International Players Uneasy on U.S. Open Plan as Decision Nears,The New York Times,2020,6,12,62,1,0,0,-1
Museums Collect Protest Signs to Preserve History in Real Time,The New York Times,2020,6,12,62,1,0,0,1
A School Admissions Process That Caused Segregation Fell Apart in Weeks,The New York Times,2020,6,12,62,1,0,0,-1
Pittsburgh Post-Gazette Staff Revolts Over Sidelining of 2 Black Colleagues,The New York Times,2020,6,12,62,1,0,0,-1
Ritchie Torres for Congress in the Bronx,The New York Times,2020,6,12,62,1,0,0,1
Trump’s Grotesque Tulsa Trip,The New York Times,2020,6,12,62,1,0,0,-1
"Nikola, Tesla Map Different Paths to Commercial Truck Market",The Wall Street Journal,2020,6,12,62,1,1,1,1
France Moves to Embrace Fight Against Corporate Corruption,The Wall Street Journal,2020,6,12,62,1,1,1,1
CHAZ Poses a Huge Threat To Employment in Seattle,The Wall Street Journal,2020,6,12,62,1,1,1,-1
The Covid Age Penalty,The Wall Street Journal,2020,6,12,62,1,1,1,-1
Maps: How Protests Evolved in the Wake of George Floyd’s Killing,The Wall Street Journal,2020,6,12,62,1,1,1,1
Trump Administration Issues Rule to Roll Back Transgender Protections in the ACA,The Wall Street Journal,2020,6,12,62,1,1,1,-1
Two on Birds: Symbols of the Spirit,The Wall Street Journal,2020,6,12,62,1,1,1,0
"Hundreds of New York City Businesses Were Damaged, Looted in Recent Unrest",The Wall Street Journal,2020,6,12,62,1,1,1,-1
Joe Biden is Barack Obama's real-life 'Pajama Boy',The Washington Times,2020,6,12,62,1,1,2,1
Ryan Kerrigan wants to stay with Redskins for 'long haul',The Washington Times,2020,6,12,62,1,1,2,-1
University of Florida researchers trying to develop universal coronavirus vaccine using gene therapy,The Washington Times,2020,6,12,62,1,1,2,0
"White House on Seattle: Trump 'will secure the streets,' stop Antifa",The Washington Times,2020,6,12,62,1,1,2,-1
Voting rights activists sound alarm on issues with U.S. election infrastructure,The Washington Times,2020,6,12,62,1,1,2,-1
"Muriel Bowser, Washington, D.C. mayor, sued over 'Black Lives Matter' paint on street to White House",The Washington Times,2020,6,12,62,1,1,2,-1
"And like that, America's history is scrubbed",The Washington Times,2020,6,12,62,1,1,2,-1
The Federal Reserve could help make the job market fairer for black workers,The Washington Post,2020,6,15,63,1,0,1,-1
Protest? Visit Grandma? The pandemic’s next phase means weighing risks and values.,The Washington Post,2020,6,15,63,1,0,1,-1
Slowing the Coronavirus Is Speeding the Spread of Other Diseases,The New York Times,2020,6,15,63,1,0,0,-1
Police Chiefs Are Finding Job Security Is Hard to Come By,The New York Times,2020,6,15,63,1,0,0,0
The Pandemic Claims New Victims: Prestigious Medical Journals,The New York Times,2020,6,15,63,1,0,0,-1
"As a Black Doctor, Should I Choose My Skin Color or My Health?",The New York Times,2020,6,15,63,1,0,0,1
Police Killings Prompt Reassessment of Laws Allowing Deadly Force,The New York Times,2020,6,15,63,1,0,0,-1
"Break the China Habit? Lobsters, Lights and Toilets Show How Hard It Is",The New York Times,2020,6,15,63,1,0,0,-1
Fears for Volvo Expose Sour Turn in Sweden’s Ties With China,The New York Times,2020,6,15,63,1,0,0,-1
An Early Audible for Colleges Starting New Football Teams,The New York Times,2020,6,15,63,1,0,0,1
A Homecoming of Good Fortune for an Artist’s Pile of Cookies,The New York Times,2020,6,15,63,1,0,0,1
"Cynthia Navaretta, Who Promoted Female Artists, Is Dead at 97",The New York Times,2020,6,15,63,1,0,0,-1
"Harry Glickman, Who Brought Basketball to Oregon, Dies at 96",The New York Times,2020,6,15,63,1,0,0,-1
"James Harvey, Who Wrote About Hollywood’s Heyday, Is Dead at 90",The New York Times,2020,6,15,63,1,0,0,-1
More People Will Be Fired in the Pandemic. Let’s Talk About It.,The New York Times,2020,6,15,63,1,0,0,-1
Trump Confirms U.S. Will Cut Military  Presence in Germany,The Wall Street Journal,2020,6,15,63,1,1,1,-1
Stocks Turn Higher on Federal Reserve Move,The Wall Street Journal,2020,6,15,63,1,1,1,-1
Cy Vance’s Broken Window,The Wall Street Journal,2020,6,15,63,1,1,1,-1
Bolton Feud With White House Escalates,The Wall Street Journal,2020,6,15,63,1,1,1,-1
From Russia With Malice,The Wall Street Journal,2020,6,15,63,1,1,1,-1
Voice of America Director Resigns After Clashing With Trump Administration,The Wall Street Journal,2020,6,15,63,1,1,1,-1
Japan Halts Plan for U.S. Missile-Defense System,The Wall Street Journal,2020,6,15,63,1,1,1,-1
Payday Lenders Serve Those Others Do Not,The Wall Street Journal,2020,6,15,63,1,1,1,1
Oscars Delayed by Coronavirus Pandemic,The Wall Street Journal,2020,6,15,63,1,1,1,-1
White House to Host Balkan Peace Talks,The Wall Street Journal,2020,6,15,63,1,1,1,1
James Clyburn fears police now more than during racial segregation in South,The Washington Times,2020,6,15,63,1,1,2,0
Intelligence document highlights FBI's faith in anti-Trump dossier,The Washington Times,2020,6,15,63,1,1,2,1
"Ben Carson: Donald Trump may address racial justice, civil unrest at Oklahoma rally",The Washington Times,2020,6,15,63,1,1,2,0
"Joe Biden gaffes are  Achilles heel, Trump campaign says",The Washington Times,2020,6,15,63,1,1,2,0
"Nancy Pelosi targets Robert E. Lee statue, monuments to 'violent bigotry'",The Washington Times,2020,6,15,63,1,1,2,-1
Trump Uses Mount Rushmore Speech to Deliver Divisive Culture War Message,The New York Times,2020,7,4,64,1,0,0,-1
"Latinos Back Black Lives Matter Protests. They Want Change for Themselves, Too.",The New York Times,2020,7,4,64,1,0,0,-1
Black Lives Matter May Be the Largest Movement in U.S. History,The New York Times,2020,7,4,64,1,0,0,1
"For Maine Lobstermen, a Perfect Storm Threatens the Summer Season",The New York Times,2020,7,4,64,1,0,0,0
Washington and the N.F.L. Might Change the Redskins Name. Why Now?,The New York Times,2020,7,4,64,1,0,0,-1
Washington Redskins’ Name Review Follows Years of Protest,The New York Times,2020,7,4,64,1,0,0,-1
Tennis Tours Debate Ranking Systems Frozen by the Coronavirus,The New York Times,2020,7,4,64,1,0,0,-1
"Frederick Douglass, Seen Up Close",The New York Times,2020,7,4,64,1,0,0,1
Lifting the Cone of Silence From Black Composers,The New York Times,2020,7,4,64,1,0,0,1
"‘Free Again’: New Yorkers, Virus in Mind, Head Back to Their Beaches",The New York Times,2020,7,4,64,1,0,0,0
The Music Industry Is Wrestling With Race. Here’s What It Has Promised.,The New York Times,2020,7,4,64,1,0,0,1
Hedge Fund’s Run at Tribune Publishing Ends With a New Board Seat,The New York Times,2020,7,4,64,1,0,0,0
"Mass Transit, and Cities, Could Grind to a Halt Without Federal Aid",The New York Times,2020,7,4,64,1,0,0,-1
"A Cheap, Simple Way to Control the Coronavirus",The New York Times,2020,7,4,64,1,0,0,1
Let’s Finish the American Revolution,The New York Times,2020,7,4,64,1,0,0,1
A North Korean Defector’s Tale Shows Rotting Military,The Wall Street Journal,2020,7,4,64,1,1,1,-1
How a Lincoln-Douglass Debate Led to Historic Discovery,The Wall Street Journal,2020,7,4,64,1,1,1,1
Gasoline Is Cheap This July Fourth. Fuel Retailers Aren’t Complaining.,The Wall Street Journal,2020,7,4,64,1,1,1,1
Celebrations Are Subdued as U.S. Virus Cases Surge,The Wall Street Journal,2020,7,4,64,1,1,1,1
Cleveland Indians Will Consider a Name Change,The Wall Street Journal,2020,7,4,64,1,1,1,-1
Trump Hosts Fireworks-Laden Fourth Despite D.C. Opposition,The Wall Street Journal,2020,7,4,64,1,1,1,-1
Supreme Court Rejects Bid by Illinois GOP to Avoid Limits on Gatherings,The Wall Street Journal,2020,7,4,64,1,1,1,-1
Time for RV Investors to Hit the Road,The Wall Street Journal,2020,7,4,64,1,1,1,1
Tax Lawyer Reinvented Himself as a Crusading Professor,The Wall Street Journal,2020,7,4,64,1,1,1,-1
India’s Retaliation Against China Carries Economic Costs,The Wall Street Journal,2020,7,4,64,1,1,1,-1
"Oil Crash Crushes Individual Investors, Prompts Trading Overhaul",The Wall Street Journal,2020,7,4,64,1,1,1,0
"U.K. Government, Bharti Global Commit $1 Billion to Buy Satellite Company OneWeb",The Wall Street Journal,2020,7,4,64,1,1,1,-1
States With Earlier Success Now Battle Coronavirus Surge,The Wall Street Journal,2020,7,4,64,1,1,1,1
The Staying Inside Guide: Raise a Glass to Art History,The Wall Street Journal,2020,7,4,64,1,1,1,1
Home Caregivers Shoulder Burden in Covid-19 Fight,The Wall Street Journal,2020,7,4,64,1,1,1,-1
What technocrats can learn from Fauci,The Washington Post,2020,7,13,65,1,0,1,1
Florida Breaks U.S. Coronavirus Record for Most New Cases in a Day,The New York Times,2020,7,13,65,1,0,0,1
"Fracking Firms Fail, Rewarding Executives and Raising Climate Fears",The New York Times,2020,7,13,65,1,0,0,-1
Poland’s Presidential Election Too Close to Call,The New York Times,2020,7,13,65,1,0,0,-1
"As India Struggles With Coronavirus, Bollywood’s Biggest Star Tests Positive",The New York Times,2020,7,13,65,1,0,0,1
Navy Ship Continues to Burn Off San Diego After Fire Injures 57,The New York Times,2020,7,13,65,1,0,0,-1
What Donald Trump’s ‘Access Hollywood’ Weekend Says About 2020,The New York Times,2020,7,13,65,1,0,0,1
How May Google Fight an Antitrust Case? Look at This Little-Noticed Paper,The New York Times,2020,7,13,65,1,0,0,-1
An Evangelist for Remote Work Sees the Rest of the World Catch On,The New York Times,2020,7,13,65,1,0,0,1
"Eastward, Ho! Even Art Is Leaving for the Hamptons",The New York Times,2020,7,13,65,1,0,0,1
Yacht Rock Revue Kicks Off First Night of Drive-In Concerts in Indiana,The New York Times,2020,7,13,65,1,0,0,1
Appeals Court Sends the Case of a Pink $40 Million Diamond to Trial,The New York Times,2020,7,13,65,1,0,0,-1
11-Year-Old and 2 Teenagers Killed in Crash of Cars Doing ‘Doughnuts’,The New York Times,2020,7,13,65,1,0,0,-1
"While America Looks Away, Autocrats Crack Down on Digital News Sites",The New York Times,2020,7,13,65,1,0,0,-1
"Marlo, a Rising Atlanta Rapper With Big Connections, Is Shot and Killed at 30",The New York Times,2020,7,13,65,1,0,0,-1
Lenders Oppose Federal Effort to Weaken Housing-Discrimination Rule,The Wall Street Journal,2020,7,13,65,1,1,1,-1
Blank-Check Boom Gets Boost From Virus,The Wall Street Journal,2020,7,13,65,1,1,1,-1
"Health Experts, Democrats Rally to Fauci’s Defense After White House Criticism",The Wall Street Journal,2020,7,13,65,1,1,1,1
Body of ‘Glee’ Star Naya Rivera Found at Southern California Lake,The Wall Street Journal,2020,7,13,65,1,1,1,-1
Two Former Unaoil Managers Convicted on U.K. Bribery Charges,The Wall Street Journal,2020,7,13,65,1,1,1,-1
New York Lawmakers to Hold Hearings on Impact of Coronavirus,The Wall Street Journal,2020,7,13,65,1,1,1,1
Stock Rally Loses Steam in Volatile Session,The Wall Street Journal,2020,7,13,65,1,1,1,-1
Bridgewater Loses Claims It Brought Against Ex-Employees,The Wall Street Journal,2020,7,13,65,1,1,1,-1
Disney Closing Hong Kong Property as Government Looks to Halt Virus,The Wall Street Journal,2020,7,13,65,1,1,1,-1
Joe Biden’s Search for That Elusive Economic Consensus,The Wall Street Journal,2020,7,13,65,1,1,1,1
AOC’s Hill of Beans,The Wall Street Journal,2020,7,13,65,1,1,1,1
D.C. United match against Toronto FC postponed due to COVID-19 test results,The Washington Times,2020,7,13,65,1,1,2,-1
"Park Won-soon, Seoul mayor, funeral to be held virtually",The Washington Times,2020,7,13,65,1,1,2,-1
"Race hustlers take ""diversity"" scam to new levels by enforcing leftist agenda",The Washington Times,2020,7,13,65,1,1,2,-1
"White House clarifies Trump's remarks on DACA, immigration",The Washington Times,2020,7,13,65,1,1,2,1
Private ‘school pods’ are coming. They’ll worsen inequality.,The Washington Post,2020,7,23,66,1,0,1,-1
‘The Whole of Liberal Democracy Is in Grave Danger at This Moment’,The New York Times,2020,7,23,66,1,0,0,-1
Trump’s Remedy for Low Poll Numbers: Reminding People Polls Can Be Wrong,The New York Times,2020,7,23,66,1,0,0,-1
"To Battle a Militarized Foe, Portland Protesters Use Umbrellas, Pool Noodles and Fire",The New York Times,2020,7,23,66,1,0,0,0
Congressional Republicans Are Close to Revolt Over Stimulus Aid,The New York Times,2020,7,23,66,1,0,0,-1
House Votes to Remove Confederate Statues From U.S. Capitol,The New York Times,2020,7,23,66,1,0,0,1
Ocasio-Cortez Upbraids Republican After He Denies Vulgarly Insulting Her,The New York Times,2020,7,23,66,1,0,0,-1
The Amazon Critic Who Saw Its Power From the Inside,The New York Times,2020,7,23,66,1,0,0,1
"Clint Eastwood Sues, Says He Has Nothing to Do With CBD Products",The New York Times,2020,7,23,66,1,0,0,-1
‘Blue Lives Matter’ and ‘Defund the Police’ Clash in the Streets,The New York Times,2020,7,23,66,1,0,0,0
‘Occupy City Hall’ Encampment Taken Down in Pre-Dawn Raid by N.Y.P.D.,The New York Times,2020,7,23,66,1,0,0,-1
House Calls for Everything!,The New York Times,2020,7,23,66,1,0,0,1
‘Total Bellas’ Refuse to Be Knocked Out by Quarantine,The New York Times,2020,7,23,66,1,0,0,1
"Andrew Mlangeni, Ally of Mandela in Anti-Apartheid Struggle, Dies at 95",The New York Times,2020,7,23,66,1,0,0,-1
God Help Us if Judy Shelton Joins the Fed,The New York Times,2020,7,23,66,1,0,0,-1
AMC Postpones Reopening of U.S. Theaters Until August,The Wall Street Journal,2020,7,23,66,1,1,1,-1
Connecticut Lawmakers to Vote on Police Reform Package,The Wall Street Journal,2020,7,23,66,1,1,1,1
Senate Republicans’ Coronavirus Plan Delayed Over Disagreements,The Wall Street Journal,2020,7,23,66,1,1,1,-1
"Chinese Xi Critic Expelled From Party, Faces Prosecution",The Wall Street Journal,2020,7,23,66,1,1,1,-1
Intel Posts Profit Surge but Warns of More Delays on Advanced Chips,The Wall Street Journal,2020,7,23,66,1,1,1,0
Head of Hearst Magazine Unit Resigns After Article Alleging Offensive Comments,The Wall Street Journal,2020,7,23,66,1,1,1,-1
‘Lady Romeo’ Review: Show Stopper,The Wall Street Journal,2020,7,23,66,1,1,1,1
Marco Rubio: Chinese consulate in Houston is a 'front' for 'massive spy operation',The Washington Times,2020,7,23,66,1,1,2,0
MLB's shortened season could lead to wild stats,The Washington Times,2020,7,23,66,1,1,2,-1
Trump campaign ads cite 'Democrats' shameful smear campaign against Goya Foods',The Washington Times,2020,7,23,66,1,1,2,-1
"Terry McAuliffe: Only people voting for Donald Trump are family members, campaign workers",The Washington Times,2020,7,23,66,1,1,2,0
Chuck Schumer: GOP in chaos on COVID-19 relief negotiations,The Washington Times,2020,7,23,66,1,1,2,1
"Sean Hannity says coronavirus pandemic 'getting better, not worse'",The Washington Times,2020,7,23,66,1,1,2,0
Judge rejects coronavirus release of illegal immigrant families,The Washington Times,2020,7,23,66,1,1,2,-1
"Nancy Pelosi says coronavirus now 'Trump virus,' doubles down when pressed by Wolf Blitzer",The Washington Times,2020,7,23,66,1,1,2,-1
"Burnout made me quit my transplant practice. Front-line workers need help, too.",The Washington Post,2020,7,28,67,1,0,1,-1
South Korea Confirms a Defector Swam Back to the North,The New York Times,2020,7,28,67,1,0,0,-1
"Of Wine, Hand Sanitizer and Heartbreak",The New York Times,2020,7,28,67,1,0,0,-1
"Poland Considers Leaving Treaty on Domestic Violence, Spurring Outcry",The New York Times,2020,7,28,67,1,0,0,-1
A Small Georgia City Plans to Put Students in Classrooms This Week,The New York Times,2020,7,28,67,1,0,0,1
Why Montana Is a Test Case for Democrats’ Winning the Senate,The New York Times,2020,7,28,67,1,0,0,-1
We’ll Be Wearing Masks for a While. Why Not Make Them Nice?,The New York Times,2020,7,28,67,1,0,0,-1
‘Challenge Accepted’: Why Women Are Posting Black-and-White Selfies,The New York Times,2020,7,28,67,1,0,0,-1
"Trump Announced, Then Canceled, a Yankees Pitch. Both Came as a Surprise.",The New York Times,2020,7,28,67,1,0,0,-1
The Celebrity Bookshelf Detective Is Back,The New York Times,2020,7,28,67,1,0,0,1
